label,f0_x,f0_y,f0_z,f1_x,f1_y,f1_z,f2_x,f2_y,f2_z,f3_x,f3_y,f3_z,f4_x,f4_y,f4_z,f5_x,f5_y,f5_z,f6_x,f6_y,f6_z,f7_x,f7_y,f7_z,f8_x,f8_y,f8_z,f9_x,f9_y,f9_z,f10_x,f10_y,f10_z,f11_x,f11_y,f11_z,f12_x,f12_y,f12_z,f13_x,f13_y,f13_z,f14_x,f14_y,f14_z,f15_x,f15_y,f15_z,f16_x,f16_y,f16_z,f17_x,f17_y,f17_z,f18_x,f18_y,f18_z,f19_x,f19_y,f19_z,f20_x,f20_y,f20_z
OPEN_PALM,0,0,0,0.28411025923944,-0.32916271808722364,0.11704566051839618,0.360750716968097,-0.6656534464830178,0.19240504540540876,0.42991155079887583,-0.9171054612532409,0.21200203920301317,0.4385657415621442,-1.1587222474518233,0.2244728616845936,0.10926658938737445,-0.9616706641420888,0.30873993047858483,0.20096801571642106,-1.2538709930594116,0.30553318513632793,0.2878465333363749,-1.4351516787999161,0.25743143047949935,0.37570548953225835,-1.5951347978557266,0.20380693765387792,-0.02511499971136604,-0.9839873136322967,0.17646020344597305,-0.00908967917834789,-1.3722175249726096,0.13878050722271035,0.08788477949170889,-1.607335186325346,0.05233101841412327,0.2072171323539711,-1.7828619337566816,-0.020623273448388914,-0.1514760061741522,-0.9355018078661934,0.023269558021233802,-0.14725090373961308,-1.3466943115684527,-0.0764747307179538,-0.01238998105138219,-1.540257814706469,-0.18670784917765168,0.13687362786004892,-1.6777571283243866,-0.26242353658285517,-0.2497156551493987,-0.835710311859264,-0.12337391051435904,-0.16463832753229463,-1.1568851044059567,-0.2574351954950025,-0.02893950844204641,-1.3101488446501222,-0.35844885306009633,0.12306324458606253,-1.432788393661119,-0.4318485174007125
OPEN_PALM,0,0,0,0.19840561503351756,-0.26602192088080223,0.014633107493543263,0.2553034369500233,-0.6937481509908217,0.04227922747377517,0.29338420734514326,-0.9683619211344097,0.04704775665482628,0.3095356860350161,-1.1810039325755581,0.05354204533523233,-0.02252978631303623,-0.9893126952546122,0.11789449073969326,0.03727708843705601,-1.2837800789111045,0.06394197546510795,0.14096725857267595,-1.474447844563224,-0.0009114471648035811,0.24065402489764756,-1.6135523821444266,-0.04941279188696553,-0.14952015614354855,-0.9870351068166473,0.05835598356859778,-0.1383325278185303,-1.381534394330555,-0.012161487993303783,-0.012066276326206868,-1.6085728233923415,-0.08174796024062832,0.1276399052569724,-1.7720952826606462,-0.1269808758776184,-0.2609371925605516,-0.9155181402280393,-0.017963199827233316,-0.2817585001965673,-1.3561912741776663,-0.13043237891252013,-0.11137964917828964,-1.5358394784770881,-0.20473061603228881,0.06965622510934658,-1.647189147623651,-0.24160725234162286,-0.3408703107393239,-0.7865637750070795,-0.09296536106786706,-0.2541193693710959,-1.1270134394013576,-0.21853664413570384,-0.09356304951436192,-1.2795814696542618,-0.28266203230573694,0.07244184577823122,-1.3774027053575237,-0.31626878582561846
OPEN_PALM,0,0,0,0.16571578192700875,-0.32055515854325717,0.01057972101593506,0.1784864739106248,-0.7343148530540933,0.00010540974334228975,0.2016921256148202,-0.9975221464771018,-0.03397927720802556,0.22260172268223472,-1.1972534294008308,-0.0704218410038636,-0.16070033797976654,-1.0232094417150808,0.022405529527925138,-0.12250723091151436,-1.3777959723055606,-0.07828245073689359,0.013599826380018658,-1.574080229450235,-0.16986561970398947,0.14452741753706186,-1.7006609446624454,-0.23368080991158424,-0.2767211729448635,-0.9596411487366711,-0.05014237823818409,-0.24231862310363533,-1.4109442611839071,-0.16921444266115251,-0.0490821196247745,-1.5957220707105824,-0.26233251980119676,0.12692219878269562,-1.6906646147005062,-0.31740333714756447,-0.35497594729332865,-0.8479889484146761,-0.13153929660548785,-0.3267643870714267,-1.3016557594518419,-0.26363487388687074,-0.10930725261027956,-1.4792472469057139,-0.3365664786980117,0.08758618408976337,-1.5730848330005862,-0.3707997266678534,-0.3722832318718341,-0.690623642914049,-0.21209898106094868,-0.25107704312448037,-1.0430584942303818,-0.34103171556181217,-0.0731150498364025,-1.2054994640755199,-0.400009563167116,0.09055490248392217,-1.3101895209130565,-0.42903339479426184
OPEN_PALM,0,0,0,0.1392009199854396,-0.3079256994814465,-0.027004263136145717,0.15446142898746668,-0.7155568108598985,-0.06873120412270389,0.18921050592414185,-0.9875365631832942,-0.12601344251173735,0.23330282047591314,-1.2161181551346774,-0.185188153180111,-0.17582657436269133,-1.0311262889794448,-0.05797636878849031,-0.11490756026981853,-1.395402389938564,-0.18731144270263814,0.051106218438145216,-1.5393359305451848,-0.2937520657975457,0.20383573051960868,-1.6115202644373379,-0.3644663100776836,-0.2888128161643024,-0.949786973460435,-0.12038215093655537,-0.2129912849334479,-1.395183076167275,-0.25848725782615195,0.006378746765809787,-1.5271071193983876,-0.36188144971178055,0.18836564512499465,-1.5742831281347975,-0.42317942603655706,-0.3571610365273408,-0.7990489144310328,-0.19054250224926744,-0.2720708254536088,-1.2265001737639867,-0.33640213454894985,-0.03529131528008264,-1.3703642162167342,-0.4143170749147458,0.16155081346953087,-1.4399993298218936,-0.4530899167602934,-0.3623664928025534,-0.5914426544918027,-0.2619952757895563,-0.18732323645989246,-0.8736630743458329,-0.3984386560446268,0.00581181493915795,-1.0101313549238915,-0.4589981190200019,0.1691319673975469,-1.09992526087619,-0.48890857792223924
OPEN_PALM,0,0,0,0.1434130409317118,-0.300724774128105,-0.04462786130729616,0.19607133115211356,-0.7160734944651785,-0.10112363325090562,0.26509820603170586,-0.9980610630539202,-0.17089386277498508,0.32303802301733237,-1.233794875779816,-0.24229508715747278,-0.14044298051191095,-1.0377936050251368,-0.07611507560150525,-0.05271544475515074,-1.411468043673007,-0.21384332271297712,0.11829968076345218,-1.5365607515993367,-0.32475080846914134,0.2819896098221255,-1.5827235738072418,-0.3950646809972775,-0.27405210919326656,-0.9525218047216748,-0.13265614564159958,-0.17380443801457204,-1.3878929174751053,-0.2808952384474159,0.051294943858676584,-1.5016232643855965,-0.3845538435337128,0.24454061539134012,-1.5199135056601256,-0.4421822736589385,-0.3605277433464383,-0.7894395047490194,-0.19862072598324637,-0.2715307250404928,-1.2162141277217848,-0.35229646282990357,-0.03251658442044441,-1.344721621560651,-0.4273221275473249,0.17079177507866222,-1.4038598400813365,-0.4610292778004838,-0.38087643679614613,-0.5673639796721729,-0.2667599771104771,-0.20090516934388403,-0.8509072314843928,-0.4059379690789593,0.0015421847446493878,-0.9711624796758516,-0.4610292778004838,0.17125335720837456,-1.0455998082550448,-0.4845880741313143
OPEN_PALM,0,0,0,0.2081008724628418,-0.2527546211327322,-0.0395284232161776,0.31484688897363994,-0.6509299383807388,-0.061198419051115976,0.38958213994894314,-0.927767605454088,-0.09471954598507565,0.46103179482305917,-1.1552588248002524,-0.13088948701219572,0.07693405602320656,-1.0101763365564613,-0.0080509826724243,0.14276236668370512,-1.3168755022335474,-0.09481088999177655,0.2548197251394166,-1.4808623580668028,-0.1750972062204396,0.3604570993598355,-1.6031984865798357,-0.23419301780887775,-0.058567215898196946,-0.9969152940986423,-0.05224727374850772,-0.03997051632065519,-1.391884120614175,-0.15427208571207654,0.11326922676821521,-1.5510580631658781,-0.23492373744225178,0.2671017413987073,-1.6399533048218227,-0.2871692024113864,-0.17894380068345178,-0.9037892120258508,-0.11070373402544754,-0.20552015706926444,-1.319764274681844,-0.24588433742146384,-0.03951274262957566,-1.4517342051353195,-0.32480056649513794,0.1301401324984804,-1.5123996585184079,-0.36535474427191955,-0.27586000252461035,-0.7417279883565728,-0.17071295326066152,-0.20411687970066061,-1.0424087916457525,-0.31256121526257963,-0.045779314321937076,-1.150985189675741,-0.3828916588503325,0.11487616804102312,-1.2072865554840266,-0.42052305535431717
OPEN_PALM,0,0,0,0.29538802372465683,-0.13117614772899736,-0.10505348212989052,0.5335109108015714,-0.3594810555980708,-0.13484269499790844,0.6789471759138109,-0.6397826628465013,-0.16129107730452302,0.7777904524441026,-0.8980558501100474,-0.1852338017707156,0.359863607560617,-0.8909294723307808,0.014451399399881304,0.4944444677562754,-1.2221841088449414,-0.0328540685903824,0.5736542836328394,-1.4224181819076558,-0.08950926861223059,0.6475246732170408,-1.6090237427087957,-0.1355851136573524,0.1990962110311616,-0.9799464218698561,0.008106109887065161,0.28099138393141326,-1.3802924405818122,-0.03589330877431131,0.3521574203549552,-1.6448210754693435,-0.10199104521425503,0.42209311182404013,-1.8742347924546012,-0.15395976801645422,0.033113619001304245,-0.9680961189283439,-0.020940701267673393,0.06492813886381764,-1.3649940429923193,-0.08412678879143691,0.12659137419986355,-1.616631334047822,-0.1522893404112692,0.20145330954953033,-1.84892930878506,-0.20045324050367783,-0.14241318438003606,-0.8816772362056947,-0.06134406934517896,-0.16464990456583262,-1.2050511708302485,-0.1355851136573524,-0.15729616471810423,-1.4243897048569014,-0.18309939844978784,-0.12246369110845245,-1.6482404458548445,-0.21474462920928789
OPEN_PALM,0,0,0,0.3417311672606196,-0.10527743045798257,-0.1225349228905607,0.6167434982867888,-0.2947435585407436,-0.16164102665174698,0.7854998168371599,-0.5775639064232958,-0.19678824422180297,0.858306822701144,-0.8744887926362673,-0.2311629927807271,0.4559254689683761,-0.8540147607116588,0.006991995120764151,0.6015402502968447,-1.1950672802584863,-0.04635042465875869,0.6791907019268496,-1.4070287609977288,-0.11229973472944436,0.7456834855052935,-1.6116085135940044,-0.16666204024226308,0.28689440303944197,-0.9579556049918801,0.0035581412680205436,0.38080420443667895,-1.3681894724826777,-0.046615963067700314,0.4492375006944774,-1.6413882749120214,-0.12765251259838875,0.5115854258700154,-1.8844577075052225,-0.19292591665706418,0.10365336351156434,-0.964556118663486,-0.02384027249720413,0.15554262778074723,-1.3623930514063927,-0.09216733546323246,0.22003410024032274,-1.620845048906079,-0.16888291488564786,0.2907506612547816,-1.8584070104289703,-0.22459702367702686,-0.09243832524089925,-0.8985374089931509,-0.0640688713833739,-0.09567988254764327,-1.2324751818068909,-0.14223280396528082,-0.07857970925212736,-1.4535285129641746,-0.1923465648987153,-0.04098493470954366,-1.6727153530174848,-0.22672131345763943
OPEN_PALM,0,0,0,0.3519657261101614,-0.15468582424428784,-0.1176046743315545,0.6138961735860742,-0.35723110174194145,-0.14424967076130377,0.7619321890175653,-0.6676933475142225,-0.16888190590590266,0.7805806135515995,-0.9804453507935971,-0.19130970517408238,0.41578283563951257,-0.8700033809568432,0.05026838279596404,0.5404123598238691,-1.2269983619578324,0.004424373109960909,0.6075171146080451,-1.439141085500709,-0.061199711380841015,0.6720441205606121,-1.642969685070011,-0.11377086288110262,0.24075409909335418,-0.9691380019197886,0.052999971742133806,0.31742722317309385,-1.3791179804017828,0.010923883082797637,0.38602402433489,-1.645309486731669,-0.06953825471012821,0.4613328790097587,-1.8774893053048736,-0.13284407827165506,0.05816233923504773,-0.9839396747539151,0.02968560329065758,0.09895424283503355,-1.3809525918023997,-0.028827958240840678,0.16897931147381526,-1.641046601448697,-0.09881899365826782,0.24763089650210965,-1.8711626283105274,-0.1478917893561968,-0.1391495981954631,-0.9298589659880082,-0.007508367597986324,-0.11717732858384983,-1.2779494481058822,-0.07083216093782416,-0.0844856375931105,-1.5086189560114793,-0.11108719029971381,-0.033661890074850216,-1.721771037276199,-0.13763633573561115
OPEN_PALM,0,0,0,0.3997654486723883,-0.1599855021931205,-0.10429558848644546,0.69000670323578,-0.3923517076853618,-0.10256218737412433,0.8555412692410538,-0.7453740608906939,-0.10419929065121512,0.8694057528237158,-1.07481120961102,-0.10410299281598479,0.4801206667845861,-0.8417359410448447,0.1514768724389638,0.6059138746697644,-1.2198473921777726,0.1515731802937379,0.6641896253356012,-1.441660533227117,0.10332693283033105,0.7144202434438284,-1.6603326675372372,0.05541774782931792,0.2944570778025464,-0.9426216852919971,0.15735116062253954,0.3716062823755015,-1.3614209807282684,0.152247275159894,0.43170759391731023,-1.6460824715973774,0.062447640094289034,0.49720495079872656,-1.8947794914118103,-0.014905234249885067,0.10526212065577231,-0.9718718596715559,0.13423918920961408,0.145659237876914,-1.3610872096860052,0.10592702447926898,0.2093980445911316,-1.630045430298696,0.019473819344268346,0.278836128117791,-1.8666041335321815,-0.04798423951468357,-0.09802961317656463,-0.9388968196978622,0.09673039585321211,-0.0703833673646545,-1.2940489271282032,0.055273296066700534,-0.04260855076701181,-1.5339195304395554,0.006166382317372165,0.00520150587765428,-1.7594213865690913,-0.03351518417524055
OPEN_PALM,0,0,0,0.29598910160363223,-0.10158774627299948,-0.12557053744975438,0.5497565973550784,-0.28825381288193824,-0.18070215869941872,0.7211574908747169,-0.49918355768860884,-0.22992061374520537,0.8173984707314489,-0.7546762596993059,-0.27826946478496983,0.40407529244500495,-0.8551805693726497,-0.06248221626613896,0.5347816547727123,-1.1065518622455353,-0.15531030286428205,0.6311902478449242,-1.2217778594968338,-0.2438339549856097,0.7366122993537938,-1.3309895601659165,-0.30835709049356663,0.23776573530766248,-0.968720646836128,-0.07104761436529881,0.34826784023298485,-1.3109130857501912,-0.15096238478868185,0.45422189037833527,-1.5058601695914031,-0.2321815229881566,0.5736874960301055,-1.6849415682756892,-0.2932263274341171,0.04960555933024012,-0.98266503322502,-0.10174392974289519,0.11132562549253863,-1.3404562403871731,-0.19357199552349857,0.1975086569360188,-1.5520322408519067,-0.2624430321146373,0.30905504792891386,-1.7434767114651732,-0.30835709049356663,-0.15405251789941973,-0.9100934047387058,-0.14461440808558385,-0.14359320856264443,-1.2148996003915173,-0.23426853182080556,-0.09639979099946056,-1.419916595308562,-0.2813999780339433,-0.022288275569388696,-1.611415917448549,-0.3109658345419594
OPEN_PALM,0,0,0,0.21484460971240063,-0.289440029334792,-0.04594991041674208,0.3466801701525841,-0.624976557432023,-0.13088681290507023,0.482119289619165,-0.8367601696651973,-0.22778698586377288,0.6439079068691178,-1.0064038109806104,-0.3383725945385019,0.08504165810352136,-1.0135406083597438,-0.1811279558482931,0.26909974034201983,-1.3228408344764477,-0.36151840532036406,0.44538117534356597,-1.4220620078350268,-0.49378029337868135,0.6274530057773776,-1.4628197337441025,-0.5823222483543159,-0.04840800075093379,-0.9635651393111505,-0.26305681471419934,0.09245966990480113,-1.3852666129330182,-0.451162585651265,0.30854970653849195,-1.5205762877420634,-0.5735047868746781,0.5164667740802755,-1.562716668294817,-0.6502901834378779,-0.1671479401254249,-0.8070804759402238,-0.3512313783062031,-0.08758815403254251,-1.2159385271065979,-0.5444806798184739,0.11552369023322037,-1.367230315953884,-0.6491879922188608,0.3086960827757053,-1.455839212114494,-0.7068689002882619,-0.2587343706356003,-0.5724097374227626,-0.43756898498005287,-0.19774030061302353,-0.8371568328826459,-0.6142855888883145,-0.056027075060885834,-0.9779532953222364,-0.6980513705361253,0.10116632511904838,-1.083711492158867,-0.7472821914413947
